serial_no,district_name,block_tehsil_name,village_name,water_body_name,latitude,longitude
1971,Hooghly,Singur,Chak.Gobinda,madhabi hazra and other ,22.84277778,88.24333333
19334,Hooghly,Tarakeswar,Chandur,PAL PUKUR,22.89166667,87.9925
28299,Hooghly,Tarakeswar,Chandur,PAL PUKUR,22.89166667,87.9925
465,Hooghly,Singur,Chak.Gobinda,Sagar samanta pond,22.8425,88.24111111
2175,Hooghly,Singur,Chak.Gobinda,swapan adhikari pond,22.84222222,88.24055556
938,Hooghly,Chinsurah-Magrah,Fatepur,Farm Pukur,23.01416667,88.35888889
1284,Hooghly,Singur,Chak.Gobinda,Gorachand das pond,22.83916667,88.23944444
939,Hooghly,Singur,Chak.Gobinda,haradhan kamley pond,22.83944444,88.23861111
19093,Hooghly,Chanditala-I,Masat (Ct),NULL,22.74611111,88.19777778
27785,Hooghly,Goghat-Ii,Shripur,BARO PUKUR,22.89722222,87.65666667
27788,Hooghly,Goghat-Ii,Shripur,NULL,22.8975,87.6575
26590,Hooghly,Chanditala-I,Ganeshpur,SQNTRA PARA,22.71388889,88.18055556
19203,Hooghly,Goghat-Ii,Shripur,BHUTPUKUR,22.89583333,87.65722222
27789,Hooghly,Goghat-Ii,Shripur,MONDAL,22.89833333,87.65694444
27787,Hooghly,Goghat-Ii,Shripur,BOURAPUKUR,22.89777778,87.65861111
27794,Hooghly,Goghat-Ii,Shripur,THAKURPUKUR,22.90194444,87.66138889
33834,Hooghly,Goghat-Ii,Shripur,KHIRKIPUKUR,22.90166667,87.65833333
33833,Hooghly,Goghat-Ii,Shripur,KOKILPITH PUKUR,22.90166667,87.65694444
19557,Hooghly,Goghat-Ii,Shripur,NULL,22.90111111,87.65694444
27783,Hooghly,Goghat-Ii,Shripur,HATPUKUR,22.9025,87.65666667
27784,Hooghly,Goghat-Ii,Shripur,SHIMLE PUKUR,22.90388889,87.6575
16360,Hooghly,Singur,Chak.Gobinda,BHORAT CH MANNA AND OTHER ,22.84388889,88.23972222
1003,Hooghly,Chanditala-I,Jiara,JIARAH MORE,22.72527778,88.1725
1554,Hooghly,Chanditala-I,Jiara,JIARAH MORE,22.72305556,88.1725
1539,Hooghly,Singur,Chak.Gobinda,suren das and other ,22.83805556,88.23861111
11662,Hooghly,Chanditala-I,Jiara,NEAR JIAR PRIMARY SCHOOL,22.72277778,88.17305556
27782,Hooghly,Goghat-Ii,Shripur,MADDOKANER PUKUR,22.89583333,87.66027778
1798,Hooghly,Singur,Chak.Gobinda,pradip das other ,22.83805556,88.23944444
2528,Hooghly,Chanditala-I,Jiara,CHALK JIARAH,22.72277778,88.17555556
1137,Hooghly,Chanditala-I,Jiara,CHALK JIARAH,22.72305556,88.17555556
10490,Hooghly,Chanditala-I,Jiara,NEAR JIARAH FIELD,22.72361111,88.17666667
11688,Hooghly,Chanditala-I,Jiara,NEAR JIARAH MANSHA TALA,22.72583333,88.1775
16934,Hooghly,Chanditala-I,Jiara,NEAR JIARAH FIELD,22.72472222,88.17666667
27781,Hooghly,Goghat-Ii,Shripur,DASPUKUR,22.89638889,87.65388889
33838,Hooghly,Goghat-Ii,Shripur,JELEPUKUR,22.89694444,87.65388889
18294,Hooghly,Goghat-Ii,Shripur,PALPUKUR,22.8975,87.6525
27774,Hooghly,Goghat-Ii,Shripur,GHOSAL PUKUR,22.89777778,87.65194444
27773,Hooghly,Goghat-Ii,Shripur,GHOSAPUKUR,22.89916667,87.65194444
19011,Hooghly,Goghat-Ii,Shripur,MADANKORA PUKUR,22.89944444,87.65222222
27777,Hooghly,Goghat-Ii,Shripur,TARAHATPUKUR,22.89972222,87.65305556
27780,Hooghly,Goghat-Ii,Shripur,DASPUKUR,22.9,87.65222222
18275,Hooghly,Goghat-Ii,Shripur,JELEPUKUR,22.90055556,87.65305556
18871,Hooghly,Goghat-Ii,Shripur,KAMALA PUKUR,22.90027778,87.65361111
18153,Hooghly,Goghat-Ii,Shripur,SANNASIROY PUKUR,22.9,87.65444444
27778,Hooghly,Goghat-Ii,Shripur,BINJALA PUKUR,22.89972222,87.65472222
27779,Hooghly,Goghat-Ii,Shripur,PADDARPUKUR,22.89972222,87.65472222
27775,Hooghly,Goghat-Ii,Shripur,PALPUKUR,22.89944444,87.65555556
26595,Hooghly,Chanditala-I,Ganeshpur,NEAR SANTRA PARA,22.71361111,88.18027778
29271,Hooghly,Chanditala-I,Ganeshpur,GANESH PUR CHOUMATHA ,22.715,88.18083333
27776,Hooghly,Goghat-Ii,Shripur,KAMARPUKUR,22.90111111,87.655
18284,Hooghly,Goghat-Ii,Shripur,BADDIPUKUR,22.90111111,87.655
27051,Hooghly,Goghat-Ii,Shripur,NULL,22.90138889,87.65583333
33814,Hooghly,Goghat-Ii,Shripur,NULL,22.90138889,87.65583333
18523,Hooghly,Chanditala-I,Ganeshpur,BURO PUKUR GANESH PUR MAIN ROAD,22.71527778,88.17916667
27050,Hooghly,Goghat-Ii,Shripur,BENEPUKUR,22.90138889,87.65583333
26601,Hooghly,Chanditala-I,Ganeshpur,BORO POND NEAR GANESH PUR RANA PARA,22.71527778,88.17888889
18873,Hooghly,Goghat-Ii,Shripur,BOURIPUKUR,22.9,87.65861111
18758,Hooghly,Chanditala-I,Ganeshpur,BUNO POND NEAR BAG PARA ,22.715,88.17888889
33836,Hooghly,Goghat-Ii,Shripur,THAKURPUKUR,22.90138889,87.65805556
29294,Hooghly,Chanditala-I,Bara Choughara,NEAR BORO CHOUGHARA KALI TALA,22.71611111,88.17583333
27048,Hooghly,Goghat-Ii,Shripur,PENEPUKUR,22.9025,87.65861111
26760,Hooghly,Chanditala-I,Bara Choughara,NEAR BORO CHOUGHARA DURGA DALAN ,22.71694444,88.17555556
29295,Hooghly,Chanditala-I,Bara Choughara,NEAR BORO CHOUGHARA SHIB MANDIR,22.71805556,88.17472222
10491,Hooghly,Chanditala-I,Jiara,NEAR JIARAH MORE,22.72111111,88.175
10492,Hooghly,Chanditala-I,Jiara,JIARAH GAB TALA,22.72138889,88.17472222
10496,Hooghly,Chanditala-I,Jiara,NEAR JIARAH GAB TALA,22.72138889,88.17472222
19097,Hooghly,Goghat-Ii,Shripur,DALALPUKUR,22.90333333,87.65833333
10495,Hooghly,Chanditala-I,Jiara,NEAR JIARA MAIN ROAD,22.72583333,88.1775
11721,Hooghly,Chanditala-I,Jiara,JIARAH MACHAN DHAR ,22.7225,88.175
10219,Hooghly,Chanditala-I,Bandpur,BANDHPUR NEAR MASJID TALA MORE,22.73083333,88.1725
26603,Hooghly,Chanditala-I,Ganeshpur,NEAR GANESH PUR KALI TAMPLE ,22.715,88.18027778
27041,Hooghly,Goghat-Ii,Shripur,BALAIPATO PUKUR,22.90305556,87.65694444
27045,Hooghly,Goghat-Ii,Shripur,BENEPUKUR,22.90027778,87.65722222
27044,Hooghly,Goghat-Ii,Shripur,KARPUKUR,22.89972222,87.65694444
18870,Hooghly,Singur,Gopalnagar,laxman ch dhara and other ,22.83416667,88.22888889
11894,Hooghly,Chanditala-I,Sadpur,BESIDE HARIPUR MAIN ROAD,22.71972222,88.17055556
18295,Hooghly,Singur,Gopalnagar,SHANKRAJ POND,22.83833333,88.23333333
9778,Hooghly,Chanditala-I,Sadpur,SEKH PARA POND,22.72111111,88.16972222
9776,Hooghly,Chanditala-I,Sadpur,NEAR HARIPUR MAIN ROAD,22.71972222,88.17055556
1610,Hooghly,Chanditala-I,Sadpur,SADPUR KHANDAKAR PARA JALAR POKUR,22.72416667,88.17166667
9777,Hooghly,Chanditala-I,Sadpur,NEAR SADPUR MAIN ROAD,22.72388889,88.17111111
1615,Hooghly,Chanditala-I,Sadpur,NEAR SADPUR MASID TALA POND,22.72611111,88.17277778
1616,Hooghly,Khanakul-Ii,Ganeshpur,DOM PUKUR ,22.67583333,87.87944444
13341,Hooghly,Khanakul-I,Ghagarpur,BATABYAL PUKUR,22.7125,87.85416667
13343,Hooghly,Khanakul-I,Ghagarpur,KHANAKUL BLOCK PUKUR,22.71194444,87.85555556
33820,Hooghly,Goghat-Ii,Shripur,DALALPUKUR,22.90222222,87.6575
27040,Hooghly,Goghat-Ii,Shripur,DULALDASER PUKUR,22.9,87.65194444
27038,Hooghly,Goghat-Ii,Shripur,PENEPUKUR,22.9025,87.66166667
27039,Hooghly,Goghat-Ii,Shripur,NULL,22.89944444,87.6575
25593,Hooghly,Jangipara,Ghanashyampur,JORAGERE,22.75111111,88.09
18165,Hooghly,Goghat-Ii,Shripur,DALALPUKUR,22.90222222,87.6575
19409,Hooghly,Goghat-Ii,Shripur,KARPUKUR SE,22.89944444,87.6575
19109,Hooghly,Goghat-Ii,Shripur,NULL,22.89555556,87.65444444
26920,Hooghly,Goghat-Ii,Shripur,DASPUKUR,22.89583333,87.65388889
33830,Hooghly,Goghat-Ii,Shripur,NULL,22.89555556,87.66
26907,Hooghly,Goghat-Ii,Shripur,BINJALA PUKUR,22.9,87.65472222
33813,Hooghly,Goghat-Ii,Shripur,PHULBAGCHI PUKUR,22.90444444,87.66222222
26911,Hooghly,Goghat-Ii,Shripur,JALALPUKUR,22.90333333,87.65861111
18391,Hooghly,Goghat-Ii,Shripur,PALPUKUR,22.90361111,87.6575
33822,Hooghly,Goghat-Ii,Shripur,BALAI PADMA PUKURA,22.90277778,87.65666667
26892,Hooghly,Goghat-Ii,Shripur,BHOLAR PUKUR,22.90027778,87.65916667
2261,Hooghly,Jangipara,Dakshindihi, LAMBA PUKUR ,22.73888889,88.13611111
26891,Hooghly,Goghat-Ii,Shripur,KAMARPUKUR THAKURER NAME,22.90694444,87.65638889
19112,Hooghly,Goghat-Ii,Shripur,TANTIPUKUR,22.90722222,87.65638889
26893,Hooghly,Goghat-Ii,Shripur,KARPUKUR,22.90722222,87.65555556
26890,Hooghly,Goghat-Ii,Shripur,PALPUKUR,22.90722222,87.65722222
33829,Hooghly,Goghat-Ii,Shripur,HALDARPUKUR AT SRIPUR NAYANTARA,22.90694444,87.66
19693,Hooghly,Singur,Gopalnagar,sanjay koley and other ,22.83222222,88.22777778
33637,Hooghly,Singur,Gopalnagar,KASHINATH KOLEY AND OTHER,22.83222222,88.2275
15382,Hooghly,Jangipara,Mandalika,KHEJUR PUKUR,22.71333333,88.135
19018,Hooghly,Singur,Gopalnagar,Jayanta samanta and other ,22.84166667,88.23527778
19297,Hooghly,Khanakul-Ii,Natibpur,SAMANTA PARA PUKUR,22.65666667,87.8875
31410,Hooghly,Khanakul-Ii,Natibpur,PRAMANIK PARA PUKUR ,22.66,87.88972222
29785,Hooghly,Pursurah,Balarampur,BORO PUKUR,22.8125,87.94333333
18643,Hooghly,Pursurah,Balarampur,LAL DIGHI,22.81305556,87.94333333
18162,Hooghly,Chanditala-I,Mukundapur,NEAR MUKUNDA PUR KALITALA,22.73527778,88.18444444
18882,Hooghly,Chanditala-I,Mukundapur,NEAR MUKUNDAPUR MAIN ROAD,22.735,88.18416667
27549,Hooghly,Chanditala-I,Mukundapur,NEAR MUKUNDAPUR MASJID TOLA POND,22.73472222,88.18472222
18161,Hooghly,Chanditala-I,Mukundapur,NEAR MUKUNDAPUR MAIN ROAD SEKH PARA,22.73444444,88.18444444
19102,Hooghly,Haripal,Gopinagar,PAL PUKUR,22.83833333,88.11444444
33777,Hooghly,Goghat-Ii,Durgapur,MATIGERE PUKUR,22.95472222,87.66777778
18395,Hooghly,Goghat-Ii,Durgapur,BUNOPUKUR ,22.93722222,87.65833333
10689,Hooghly,Chanditala-I,Akuni,AKUNI SEKH PARA POND,22.73361111,88.16277778
2282,Hooghly,Chanditala-I,Akuni,AKUNI KHANDOKER PARA,22.73194444,88.16333333
11602,Hooghly,Goghat-Ii,Naraharbati,SUSNIGERE,22.94916667,87.67638889
708,Hooghly,Chanditala-I,Akuni,AKUNI PLAY GROUND,22.72888889,88.16166667
10691,Hooghly,Chanditala-I,Akuni,AKUNI HALDER PARA POND,22.72861111,88.16083333
12154,Hooghly,Chanditala-I,Akuni,AKUNI HALDER PARA,22.72861111,88.16055556
1812,Hooghly,Chanditala-I,Akuni,AKUNI DAKSHIN PARA,22.72833333,88.16055556
2530,Hooghly,Chanditala-I,Akuni,AKUNI KHANDOKER PARA,22.72833333,88.16055556
29773,Hooghly,Jangipara,Shib Chak,METE PUKUR,22.79472222,87.98222222
1816,Hooghly,Chanditala-I,Akuni,SEKH PARA POND,22.72805556,88.16027778
2301,Hooghly,Chanditala-I,Akuni,AKUNI KHIRKI POND,22.72777778,88.16055556
1814,Hooghly,Chanditala-I,Akuni,AKUNI MASJID TALA POND,22.72722222,88.16027778
29774,Hooghly,Jangipara,Shib Chak,NULL,22.79472222,87.98305556
11915,Hooghly,Chanditala-I,Akuni,AKUNI MOSJID TOLA POND,22.72722222,88.16
11914,Hooghly,Chanditala-I,Akuni,AKUNI DAKSHIN PARA POND,22.72722222,88.16
3451,Hooghly,Khanakul-Ii,Naopara,NULL,22.67833333,87.87777778
19451,Hooghly,Singur,Gopalnagar,Swapan bhowmik and other ,22.83916667,88.23638889
12149,Hooghly,Chanditala-I,Akuni,AKUNI MONDAL PARA POND,22.72611111,88.16027778
23633,Hooghly,Goghat-Ii,Durgapur,KUNDUPUKUR,22.93555556,87.66111111
1817,Hooghly,Chanditala-I,Akuni,AKUNI DAKSHINPARA POND,22.72666667,88.16027778
1818,Hooghly,Chanditala-I,Akuni,AKUNI PURABA PARA POND,22.72861111,88.16111111
33828,Hooghly,Goghat-Ii,Durgapur,AHER ,22.93555556,87.66111111
2331,Hooghly,Chanditala-I,Akuni,AKUNI MADHYA PARA POND,22.72972222,88.16083333
1032,Hooghly,Chanditala-I,Akuni,AKUNI MADHYAPARA POND,22.73388889,88.16138889
2330,Hooghly,Chanditala-I,Akuni,AKUNI HALDER PARA POND,22.73,88.16111111
16352,Hooghly,Singur,Khordaapurbapur,PRABIR KR DAS AND OTHER ,22.83416667,88.23472222
466,Hooghly,Singur,Khordaapurbapur,PRABIR KR DAS AND OTHER ,22.83416667,88.23472222
18357,Hooghly,Goghat-Ii,Durgapur,DEYPUKUR,22.93388889,87.65916667
25708,Hooghly,Pursurah,Kotalpara,NULL,22.785,87.97444444
2406,Hooghly,Singur,Khordaapurbapur,Dijan das and other ,22.83388889,88.23638889
20852,Hooghly,Goghat-Ii,Jotchandi,BAMNIYA,22.955,87.67888889
19022,Hooghly,Singur,Gopalnagar,JAHAR BERA AND OTHER ,22.84,88.23416667
23625,Hooghly,Goghat-Ii,Durgapur,MANNAPUKUR,22.93472222,87.66
26280,Hooghly,Goghat-Ii,Durgapur,MANDALPUKUR,22.93388889,87.65888889
18875,Hooghly,Goghat-Ii,Durgapur,THAKURPUKUR,22.93388889,87.65916667
23619,Hooghly,Goghat-Ii,Durgapur,LEPUKUR,22.93416667,87.65916667
19472,Hooghly,Goghat-Ii,Durgapur,TALPUKUR,22.93027778,87.65805556
23607,Hooghly,Goghat-Ii,Durgapur,NULL,22.93416667,87.65722222
19471,Hooghly,Goghat-Ii,Durgapur,KUMKUMI,22.93305556,87.65805556
19473,Hooghly,Goghat-Ii,Durgapur,KALI SAYER,22.93111111,87.66277778
5216,Hooghly,Arambagh,Golami Chak,P W D PIR TALA,22.8425,87.91
19559,Hooghly,Goghat-Ii,Durgapur,RAJPUT PUKUR,22.93444444,87.65694444
18159,Hooghly,Goghat-Ii,Indira,MORAGERENA,22.91777778,87.66
33776,Hooghly,Goghat-Ii,Indira,MADALPUKR,22.91777778,87.65888889
18881,Hooghly,Goghat-Ii,Indira,BARPUKUR,22.91805556,87.65777778
18160,Hooghly,Goghat-Ii,Indira,AHERPUKUR,22.91861111,87.65694444
17524,Hooghly,Goghat-Ii,Indira,SAIPUKUR,22.91833333,87.65388889
17522,Hooghly,Goghat-Ii,Indira,NATUN PUKUR,22.91861111,87.65527778
18309,Hooghly,Goghat-Ii,Indira,RAYPUKUR,22.92138889,87.65222222
33826,Hooghly,Goghat-Ii,Indira,BAGANPUKUR,22.91777778,87.65527778
19030,Hooghly,Goghat-Ii,Indira,MULOPUKUR,22.92138889,87.65222222
5213,Hooghly,Arambagh,Golami Chak,S BERA,22.84305556,87.91305556
12455,Hooghly,Arambagh,Golami Chak,B MAJHI,22.84333333,87.91555556
19480,Hooghly,Goghat-Ii,Indira,INDEPUKUR,22.90888889,87.6575
19482,Hooghly,Goghat-Ii,Indira,KESHPUKUR,22.92222222,87.64777778
19478,Hooghly,Goghat-Ii,Indira,KUMKUMI,22.92,87.65444444
19487,Hooghly,Goghat-Ii,Indira,BAMUNPUKUR,22.92,87.655
2351,Hooghly,Chinsurah-Magrah,Alikhoja (Ct),NULL,22.98027778,88.36944444
468,Hooghly,Chinsurah-Magrah,Alikhoja (Ct),NULL,22.98055556,88.36944444
5197,Hooghly,Arambagh,Golami Chak,T MAJHI,22.84388889,87.9125
18943,Hooghly,Goghat-Ii,Indira,CHOKOPUKUR,22.92111111,87.65583333
18936,Hooghly,Goghat-I,Khanati,KABLE  SITALA MANDIR JI ,22.89638889,87.7025
1866,Hooghly,Chinsurah-Magrah,Alikhoja (Ct),NULL,22.98111111,88.36888889
1867,Hooghly,Chinsurah-Magrah,Alikhoja (Ct),NULL,22.98,88.36666667
1701,Hooghly,Chinsurah-Magrah,Alikhoja (Ct),NULL,22.98055556,88.36777778
17058,Hooghly,Singur,Sinher Bheri,Ganesh koley and other ,22.85138889,88.22916667
1752,Hooghly,Chinsurah-Magrah,Alikhoja (Ct),NULL,22.98027778,88.36861111
1760,Hooghly,Chinsurah-Magrah,Alikhoja (Ct),NULL,22.98083333,88.36944444
2375,Hooghly,Khanakul-Ii,Chinra,BALAI CHAK POND,22.68805556,87.91972222
18883,Hooghly,Singur,Sinher Bheri,Balaram shee and other ,22.85222222,88.22861111
1753,Hooghly,Chinsurah-Magrah,Alikhoja (Ct),NULL,22.97944444,88.36916667
33821,Hooghly,Goghat-Ii,Indira,SAIPUKUR,22.91638889,87.65861111
9242,Hooghly,Jangipara,Dakshin Gultia,BENE PUKUR,22.75916667,88.015
1870,Hooghly,Chinsurah-Magrah,Alikhoja (Ct),NULL,22.97888889,88.36888889
1831,Hooghly,Chinsurah-Magrah,Alikhoja (Ct),NULL,22.97722222,88.37027778
12317,Hooghly,Jangipara,Dakshin Gultia,MOROL PUKUR,22.75805556,88.01194444
8450,Hooghly,Khanakul-Ii,Harish Chak,KOLE PONDS ,22.63194444,87.87388889
33803,Hooghly,Goghat-Ii,Shripur,NULL,22.89583333,87.66027778
22752,Hooghly,Arambagh,Arunbera,SK PUKUR ,22.84833333,87.90305556
18324,Hooghly,Singur,Gopalnagar,paresh maiti and other ,22.845,88.23527778
23827,Hooghly,Goghat-Ii,Shripur,GHOSAPUKUR,22.89916667,87.65194444
22750,Hooghly,Arambagh,Arunbera,NA,22.84722222,87.9075
17508,Hooghly,Singur,Daluigachha,Sadar Danga,22.82638889,88.2175
11365,Hooghly,Arambagh,Jot Ram,NARAYAN SAH,22.82972222,87.84583333
34045,Hooghly,Arambagh,Uttar Rasulpur,NULL PUKUR,22.95,87.88777778
16784,Hooghly,Arambagh,Jot Ram,NA,22.83111111,87.84444444
1938,Hooghly,Khanakul-Ii,Chinra,CHINGRA ROY BARI POND ,22.6725,87.89555556
28439,Hooghly,Arambagh,Kanpur,NA,22.84527778,87.83055556
23263,Hooghly,Arambagh,Uttar Rasulpur,NULL,22.95,87.88888889
9619,Hooghly,Balagarh,Basna,BANERJEE PUKUR,23.083383,88.40555556
29645,Hooghly,Khanakul-Ii,Chanpanagari,POND,22.63361111,87.91611111
9602,Hooghly,Balagarh,Basna,KOPTI DOBA ,23.0833905,88.40555556
19520,Hooghly,Dhaniakhali,Brahmanpara,NULL,22.95972222,88.11222222
18903,Hooghly,Chanditala-I,Mukundapur,NEAR MUKUNDAPUR KALITALA,22.73333333,88.18444444
18183,Hooghly,Chanditala-I,Mukundapur,NEAR MUKUNDAPUR KALITALA ,22.73333333,88.18472222
18845,Hooghly,Goghat-Ii,Anur,KHAYER PUKUR,22.9275,87.6575
19529,Hooghly,Tarakeswar,Purba Ramnagar,JAMPUKUR,22.85833333,88.01944444
28652,Hooghly,Tarakeswar,Purba Ramnagar,DOBA,22.85833333,88.01944444
28654,Hooghly,Tarakeswar,Purba Ramnagar,DOBA,22.85777778,88.02138889
28648,Hooghly,Tarakeswar,Purba Ramnagar,VORPUKUR,22.85694444,88.02388889
28647,Hooghly,Tarakeswar,Purba Ramnagar,MANNA GERE,22.85638889,88.02388889
19530,Hooghly,Tarakeswar,Purba Ramnagar,CHOTO DIGHI,22.85527778,88.02444444
19421,Hooghly,Goghat-Ii,Anur,TETULA,22.9225,87.64805556
1880,Hooghly,Chinsurah-Magrah,Alikhoja (Ct),NULL,22.98111111,88.36888889
16201,Hooghly,Chinsurah-Magrah,Alikhoja (Ct),NULL,22.98194444,88.36805556
1199,Hooghly,Chinsurah-Magrah,Alikhoja (Ct),NULL,22.98222222,88.36694444
22328,Hooghly,Tarakeswar,Purba Ramnagar,BAGAN GERE,22.85833333,88.02055556
12456,Hooghly,Arambagh,Golami Chak,PWD,22.84055556,87.90555556
19533,Hooghly,Goghat-Ii,Anur,TALPUKUR,22.93083333,87.65666667
31469,Hooghly,Pursurah,Bheuta,BARO PUKUR,22.81027778,87.90777778
19047,Hooghly,Goghat-Ii,Anur,MORAGERE PUKUR,22.92666667,87.65194444
19001,Hooghly,Goghat-Ii,Anur,GUREPUKUR,22.92805556,87.65277778
22749,Hooghly,Arambagh,Arunbera,GUNO PUKUR,22.85,87.90222222
33824,Hooghly,Goghat-Ii,Anur,SEKARE PUKUR,22.92888889,87.65194444
31471,Hooghly,Pursurah,Bheuta,RAY PUKUR,22.80777778,87.90805556
18867,Hooghly,Pursurah,Bheuta,HAYDAR PUKUR,22.80888889,87.90777778
19541,Hooghly,Pursurah,Bheuta,SOLEMON POND,22.80944444,87.90777778
24393,Hooghly,Goghat-Ii,Anur,BHITARUKUR,22.92694444,87.65
22745,Hooghly,Arambagh,Arunbera,ROY PUKR,22.84972222,87.89777778
7173,Hooghly,Arambagh,Shyamgram,NA,22.84222222,87.89222222
7172,Hooghly,Arambagh,Shyamgram,NA,22.84222222,87.89222222
33098,Hooghly,Goghat-Ii,Jotchandi,SAMOSKHAN,22.96277778,87.68138889
19552,Hooghly,Goghat-Ii,Anur,KAPATGERE,22.92111111,87.65583333
19553,Hooghly,Goghat-Ii,Anur,DHUPBAMNE  PUKUR,22.93,87.65694444
33809,Hooghly,Goghat-Ii,Anur,MANDALPUKUR,22.93027778,87.65527778
33818,Hooghly,Goghat-Ii,Anur,ANDAPUKUR,22.92944444,87.65555556
18312,Hooghly,Goghat-Ii,Anur,PODOR NW,22.92666667,87.65194444
16786,Hooghly,Arambagh,Shyamgram,NANA,22.845,87.89083333
19059,Hooghly,Chanditala-I,Mukundapur,MUKUNDAPUR MAIN ROAD ,22.73194444,88.18444444
18236,Hooghly,Chanditala-I,Mukundapur,MUKUNDAPUR KHA PARA,22.73138889,88.18444444
19062,Hooghly,Chanditala-I,Mukundapur,MUKUNDAPUR KALITALA,22.73111111,88.18444444
27551,Hooghly,Chanditala-I,Mukundapur,NEAR MUKUNDAPUR KALITALA,22.73083333,88.18416667
18326,Hooghly,Chanditala-I,Mukundapur,NEAR MUKUNDAPUR GHOSH PARA,22.72972222,88.18388889
18033,Hooghly,Jangipara,Atpur,CHAKRABARTY PUKUR,22.77361111,88.04416667
7171,Hooghly,Arambagh,Shyamgram,NA,22.84222222,87.8925
24569,Hooghly,Goghat-Ii,Anur,JIYAGERE,22.93472222,87.65194444
33802,Hooghly,Goghat-Ii,Anur,MUCHIR PUKUR,22.93583333,87.64888889
19575,Hooghly,Goghat-Ii,Anur,MAJHAR PUKUR,22.93638889,87.64972222
26873,Hooghly,Chanditala-I,Kalyanbati,KALYANBATI MASJID TALA POND,22.73444444,88.15666667
26876,Hooghly,Chanditala-I,Kalyanbati,KALYANBATI SWASANTALA POND,22.73472222,88.15555556
28842,Hooghly,Chanditala-I,Kalyanbati,GHOSH POND,22.73472222,88.15527778
18887,Hooghly,Chanditala-I,Kalyanbati,KALYANBATI MAIN ROAD,22.73444444,88.15611111
18886,Hooghly,Goghat-Ii,Anur,MOYANA PUKUR,22.93472222,87.64805556
5664,Hooghly,Arambagh,Amgaon,HIRE LALA,22.83833333,87.9025
17535,Hooghly,Sirampur-Uttarpara,Nabagram Colony (Ct),Nabagram pukur ,22.70583333,88.3375
19560,Hooghly,Chanditala-I,Kalyanbati,KALYANBATI MORE BOSE POND,22.73416667,88.15555556
29209,Hooghly,Chanditala-I,Kalyanbati,KALYANBATI MORE BURO POND,22.73555556,88.15361111
18164,Hooghly,Chanditala-I,Kalyanbati,KALYANBATI MORE BORO POND,22.73555556,88.15305556
29377,Hooghly,Chanditala-I,Kalyanbati,KALYANBATI GHOSH PARA POND,22.73305556,88.15472222
18166,Hooghly,Goghat-Ii,Anur,BARODIGHI,22.93361111,87.64944444
5663,Hooghly,Arambagh,Amgaon,NA,22.83722222,87.90194444
29378,Hooghly,Chanditala-I,Kalyanbati,KALYANBATI MALIKAPRA POND,22.73777778,88.15361111
19588,Hooghly,Chanditala-I,Kalyanbati,KALYANBATI MALIK PARA BORO POND,22.73666667,88.15305556
28844,Hooghly,Chanditala-I,Kalyanbati,KALYANBATI MALIK PARA ,22.73611111,88.15361111
5660,Hooghly,Arambagh,Amgaon,NA,22.83638889,87.90333333
5687,Hooghly,Arambagh,Amgaon,NA,22.83777778,87.89888889
19637,Hooghly,Tarakeswar,Chandur,TALPUKUR ,22.89472222,87.99111111
28809,Hooghly,Tarakeswar,Chandur,CHOTOPUKUR  DAS PUKUR,22.89527778,87.99083333
30575,Hooghly,Tarakeswar,Chandur,BAUNA PUKUR ,22.89583333,87.99305556
29084,Hooghly,Chanditala-I,Shyamsundarpur,NEAR SHYAMSUNDAR BAG PARA POND,22.73166667,88.14861111
18109,Hooghly,Chanditala-I,Shyamsundarpur,NEAR SHYAMSUNDAR MANI ROAD,22.73222222,88.14861111
26844,Hooghly,Chanditala-I,Shyamsundarpur,NEAR PAL PARA,22.73166667,88.14833333
1714,Hooghly,Sirampur-Uttarpara,Simla,palit pukur,22.73944444,88.325
18189,Hooghly,Chanditala-I,Shyamsundarpur,NEAR SHYAMSUNDAR DHARMATALA,22.73083333,88.14805556
12709,Hooghly,Arambagh,Batanal,NATH PUKUR ,22.91305556,87.86027778
22953,Hooghly,Arambagh,Chak Hazi,CHOTA TALPUKUR,22.91916667,87.87138889
1758,Hooghly,Sirampur-Uttarpara,Simla,Bapi Baduri s pond,22.73805556,88.32527778
18950,Hooghly,Chanditala-I,Shyamsundarpur,DHARMOTALA,22.73027778,88.14777778
1728,Hooghly,Sirampur-Uttarpara,Simla,Shailen ch Ghosh s pond,22.73972222,88.32833333
1119,Hooghly,Arambagh,Batanal,HORIDSHA BABA MAJAR,22.91138889,87.86305556
34116,Hooghly,Arambagh,Chak Hazi,DOMNA POND,22.92277778,87.86527778
22973,Hooghly,Arambagh,Chak Hazi,CHANDKHA POND,22.9275,87.85944444
28457,Hooghly,Tarakeswar,Baligari, THAKUR PUKUR,22.87944444,88.04
12457,Hooghly,Arambagh,Birati,NOTUN PUKUR ,22.82694444,87.89361111
8,Hooghly,Arambagh,Birati,NA,22.82722222,87.89361111
7942,Hooghly,Arambagh,Birati,BAMUN PUKUR ,22.82972222,87.89333333
1218,Hooghly,Khanakul-Ii,Naopara,PAL PONDS ,22.67972222,87.87416667
8449,Hooghly,Khanakul-Ii,Harish Chak,MAITI PONDS ,22.62972222,87.87416667
26231,Hooghly,Goghat-Ii,Belepara,,22.92361111,87.66861111
18827,Hooghly,Goghat-Ii,Anur,NATUN PUKUR,22.935,87.65027778
